Name,Image_URL 
Three Tragedies,https://cards.scryfall.io/normal/front/4/2/42acaa44-15d5-4760-9aa8-b44eda9ed98a.jpg?1593860625
Steel Hellkite,https://cards.scryfall.io/normal/front/4/2/42afffe3-ce44-4978-aeb5-d86742b433c4.jpg?1562544322
Troll-Horn Cameo,https://cards.scryfall.io/normal/front/4/2/42b1ca6c-6ca0-4b02-885a-58cee3fa2aa8.jpg?1562908389
Crack Open,https://cards.scryfall.io/normal/front/4/2/42b77a34-9b69-4b01-9f2c-2ff8de47fc12.jpg?1626097306
Myra the Magnificent,https://cards.scryfall.io/normal/front/4/2/42b92f4b-570a-431c-a6e3-4974e9316e9e.jpg?1673918460
Pestilent Cauldron // Restorative Burst,
Composer of Spring,https://cards.scryfall.io/normal/front/4/2/42bb4ab9-386f-4099-a3aa-87dab8611164.jpg?1690003531
Skeletal Snake,https://cards.scryfall.io/normal/front/4/2/42bd4896-4191-4479-be57-070753f8725c.jpg?1562446615
Impact Resonance,https://cards.scryfall.io/normal/front/4/2/42be7ec3-4c40-43f2-b1f8-d785069d4fdc.jpg?1561939865
Bloodline Necromancer,https://cards.scryfall.io/normal/front/4/2/42bffd03-3821-4b0f-9535-2eb455154587.jpg?1562606314
Kalastria Healer,https://cards.scryfall.io/normal/front/4/2/42c21cb3-21f4-4a8d-8068-52649f2a1846.jpg?1562910725
Crawling Barrens,https://cards.scryfall.io/normal/front/4/2/42c2e931-501b-4c34-a3bd-ea1a8971129e.jpg?1630635412
"The Balrog, Flame of Udûn",https://cards.scryfall.io/normal/front/4/2/42c33afe-24fe-4aff-b30a-f4370815dfd6.jpg?1687424952
Thran Spider,https://cards.scryfall.io/normal/front/4/2/42c400de-25cb-4865-ad1b-9a8a8da3da55.jpg?1674423033
Urza's Fun House,https://cards.scryfall.io/normal/front/4/2/42c47a99-965c-4bde-935a-10f28cf5ccba.jpg?1673915165
An-Havva Constable,https://cards.scryfall.io/normal/front/4/2/42c5a793-a777-44f9-a977-d16d26d3f852.jpg?1562587265
Blade Instructor,https://cards.scryfall.io/normal/front/4/2/42c5ba17-7f11-44b5-a573-a43e15ca4f52.jpg?1573504901
Cho-Arrim Alchemist,https://cards.scryfall.io/normal/front/4/2/42c9d49d-61eb-4f33-b06b-03bdd990efd0.jpg?1562380410
Leonin Relic-Warder,https://cards.scryfall.io/normal/front/4/2/42cc01f0-159c-4f34-8e6a-3c5c4a21ec07.jpg?1573505856
Bloodthirsty Blade,https://cards.scryfall.io/normal/front/4/2/42ceb92a-2f41-43d2-884b-b3362d611cfd.jpg?1568003758
Silverquill Apprentice,https://cards.scryfall.io/normal/front/4/2/42d0770e-9084-4aa7-b543-2b6ba18378dc.jpg?1624739992
Sunhome Guildmage,https://cards.scryfall.io/normal/front/4/2/42d1122a-099b-49bf-9b53-52429658816a.jpg?1561824543
Dawn Gryff,https://cards.scryfall.io/normal/front/4/2/42d30894-82b9-4af8-b0bb-48a78acbc4bd.jpg?1576383815
"Jon Irenicus, Shattered One // Jon Irenicus, Shattered One",
Birthday Escape,https://cards.scryfall.io/normal/front/4/2/42db2313-b13d-4292-bef2-bf86f989d32f.jpg?1686968028
Desecration Plague,https://cards.scryfall.io/normal/front/4/2/42dbc5e5-5d46-47f7-a700-b65781a13c7a.jpg?1593096170
Interpret the Signs,https://cards.scryfall.io/normal/front/4/2/42dbf049-5c02-4038-86de-fa6b5110cf7e.jpg?1608909267
Deal Broker,https://cards.scryfall.io/normal/front/4/2/42dc14d0-60e2-419a-a6cf-ba155c51c310.jpg?1562864965
Heat Wave,https://cards.scryfall.io/normal/front/4/2/42dd0810-4528-4a88-add8-923bb2057821.jpg?1562277456
Pygmy Pyrosaur,https://cards.scryfall.io/normal/front/4/2/42e01129-254c-4a16-9f11-21a7a9c66f32.jpg?1562236443
Corpse Knight,https://cards.scryfall.io/normal/front/4/2/42e1033b-383e-49b4-875f-ccdc94e08c9d.jpg?1586187264
Grasp of Fate,https://cards.scryfall.io/normal/front/4/2/42e1e595-4000-4c89-a2cd-dbaec25baa71.jpg?1562703633
Azra Smokeshaper,https://cards.scryfall.io/normal/front/4/2/42e9affa-e546-4f90-ac37-54feb1af1b66.jpg?1630247260
Dark Inquiry,https://cards.scryfall.io/normal/front/4/2/42eaa634-0add-4e3d-9eee-5712598dda3f.jpg?1555040160
Su-Chi,https://cards.scryfall.io/normal/front/4/2/42eabbe6-2450-4f32-8e0d-787379695d00.jpg?1559592505
Deeptread Merrow,https://cards.scryfall.io/normal/front/4/2/42ebd6ff-2b1c-4e93-81cc-81998459c5c7.jpg?1562345921
Mimic Match // Mimic Match (cont'd),
Tolarian Terror,https://cards.scryfall.io/normal/front/4/2/42f01cba-43d4-46ad-b7a5-d7631b0e1347.jpg?1673306903
Magma Pummeler,https://cards.scryfall.io/normal/front/4/2/42f133d6-35c3-49b7-85f6-d6cfa6bac3d9.jpg?1643591720
Veteran Armorsmith,https://cards.scryfall.io/normal/front/4/2/42f506b5-2e24-47fd-a41e-1e834ce48cd1.jpg?1561978175
Ridgescale Tusker,https://cards.scryfall.io/normal/front/4/2/42f59f2f-f14e-470f-93e3-b490baebab9f.jpg?1605328916
Dunerider Outlaw,https://cards.scryfall.io/normal/front/4/2/42f6f584-9ed3-4e93-ac1a-31878a6b7118.jpg?1619395381
Defective Detective,https://cards.scryfall.io/normal/front/4/2/42f829be-d4f5-4231-a45d-1869222e5e24.jpg?1562908842
Fighter Class,https://cards.scryfall.io/normal/front/4/2/42fdbe43-3546-40dd-8ac6-e2985bed5a17.jpg?1628379282
Sewer Rats,https://cards.scryfall.io/normal/front/4/2/42fe08c3-5024-486c-ba03-19d371ceccb0.jpg?1562718798
Coral Reef,https://cards.scryfall.io/normal/front/4/2/42fe2280-a996-4072-b5bf-f4fd56607a51.jpg?1562587267
Somberwald Spider,https://cards.scryfall.io/normal/front/4/3/43003ad7-2f42-4c85-8b00-77cbf3f50a7b.jpg?1562829185
Cloak of Confusion,https://cards.scryfall.io/normal/front/4/3/430a4e23-d13c-4413-9032-f18350a128da.jpg?1562590640
Monk Class,https://cards.scryfall.io/normal/front/4/3/430d7b22-3cea-4034-bd33-af8a2f62a1e6.jpg?1628379342
Labyrinth of Skophos,https://cards.scryfall.io/normal/front/4/3/430e0077-663f-4ef9-b023-81cac1faf246.jpg?1630629026
Lorehold Excavation,https://cards.scryfall.io/normal/front/4/3/43105beb-46f3-4914-8222-4907bd76d48f.jpg?1627429478
Trumpet Blast,https://cards.scryfall.io/normal/front/4/3/4311547d-abed-4612-8fa2-1e1314f5d10e.jpg?1562908514
Sorceror // Virtuous,https://cards.scryfall.io/normal/front/4/3/43146a16-0044-491c-b0a9-657ba8e37427.jpg?1692830873
Auriok Windwalker,https://cards.scryfall.io/normal/front/4/3/4315d060-9858-405c-a442-c7a278134f00.jpg?1562876615
Seafloor Oracle,https://cards.scryfall.io/normal/front/4/3/4316eacf-4b78-4b99-833c-53ecf49a0ae5.jpg?1555040004
Crossway Troublemakers,https://cards.scryfall.io/normal/front/4/3/431711c5-c04f-4d34-97c9-5199cfbf9da9.jpg?1641600580
Puncturing Blow,https://cards.scryfall.io/normal/front/4/3/431748de-d3ea-40ec-8f6e-4a5600a728a2.jpg?1597250529
Drake Haven,https://cards.scryfall.io/normal/front/4/3/4318da9d-dadf-444b-a0d4-fd270b216f5b.jpg?1543674943
Smashing,https://cards.scryfall.io/normal/front/4/3/4321f9e4-bddb-4d4f-b82d-fe1150b425e3.jpg?1601081271
Alpine Houndmaster,https://cards.scryfall.io/normal/front/4/3/43224e74-2c51-40bd-bc34-f66e990a3e33.jpg?1594737342
Frost Walker,https://cards.scryfall.io/normal/front/4/3/43278276-e5d2-4d94-8baa-edb39f15af25.jpg?1562639768
Reckless Abandon,https://cards.scryfall.io/normal/front/4/3/4327fd85-eb89-4707-80f8-bdf41179eda5.jpg?1592754699
Parasitic Implant,https://cards.scryfall.io/normal/front/4/3/43296ce8-f055-4778-a187-363a642001e4.jpg?1600701038
Abattoir Ghoul,https://cards.scryfall.io/normal/front/4/3/43297ddd-276f-4d2d-9d9c-937603d0e376.jpg?1592763119
Hazmat Suit (Used),https://cards.scryfall.io/normal/front/4/3/4329d79a-08d8-4228-9ca2-97747eec2c44.jpg?1562908891
Sylvan Hierophant,https://cards.scryfall.io/normal/front/4/3/432a6908-0ee3-45c5-9089-b7f8cf1184bb.jpg?1562800502
Winter's Night,https://cards.scryfall.io/normal/front/4/3/432d02e6-51b8-4b36-b551-e9e663ad2246.jpg?1562868099
Devour in Flames,https://cards.scryfall.io/normal/front/4/3/432dd78b-9520-4c28-8699-d7ff9c477070.jpg?1562908543
Tom van de Logt Bio (2000),https://cards.scryfall.io/normal/front/4/3/4330efa7-a11b-4776-9fb0-1cae8aed67b1.jpg?1562767017
Elemental Masterpiece,https://cards.scryfall.io/normal/front/4/3/4331a7a6-e98e-4517-b0f9-ace379426a94.jpg?1627428735
Archpriest of Shadows,https://cards.scryfall.io/normal/front/4/3/4332d36c-0db6-43fc-823b-6b6876e64b54.jpg?1682206725
Bonded Construct,https://cards.scryfall.io/normal/front/4/3/43361897-f853-4cab-a132-5af48dad3b54.jpg?1562016910
Fungus Elemental,https://cards.scryfall.io/normal/front/4/3/4336bfd1-27a4-414d-b6fe-f186a0563dc0.jpg?1562800505
Blood Bairn,https://cards.scryfall.io/normal/front/4/3/433821dd-9a38-4ace-b9d2-cd081784e957.jpg?1592672599
Sundown Pass // Sundown Pass,
Archangel of Strife,https://cards.scryfall.io/normal/front/4/3/433c0d70-93ac-4dbc-b963-4a13f2215c4b.jpg?1566964688
Time Stop,https://cards.scryfall.io/normal/front/4/3/433ca5fe-2b38-4b37-98eb-4f2860990f87.jpg?1562546861
Blighted Cataract,https://cards.scryfall.io/normal/front/4/3/433cfdee-7e3c-4349-aa89-7e57723d2bf8.jpg?1592764705
Wordmail,https://cards.scryfall.io/normal/front/4/3/433e15af-194e-4456-8b5e-c66e8e1bbe27.jpg?1594837791
"Invasion of Theros // Ephara, Ever-Sheltering",
Lion's Eye Diamond,https://cards.scryfall.io/normal/front/4/3/433f5a5e-5977-453e-ba72-ffa0462ba17d.jpg?1562544337
Wash Away,https://cards.scryfall.io/normal/front/4/3/43411ade-be80-4535-8baa-7055e78496df.jpg?1643588844
Bureaucracy,https://cards.scryfall.io/normal/front/4/3/43417d07-725e-4c3d-99d2-bbbfbdeee770.jpg?1562799091
Referee Squad,https://cards.scryfall.io/normal/front/4/3/434515bf-de57-4c00-b0b4-c9579cc1b84c.jpg?1682206502
Sandsower,https://cards.scryfall.io/normal/front/4/3/43472fbe-d4f6-41b5-9928-965336d44a8f.jpg?1598913863
Silverwing Squadron,https://cards.scryfall.io/normal/front/4/3/4348513e-4a03-4e06-98e0-ac6c0dfb013d.jpg?1572482769
Rattlechains,https://cards.scryfall.io/normal/front/4/3/43492eff-73d8-4264-a742-902ae5bf4993.jpg?1562907318
Bant,https://cards.scryfall.io/normal/front/4/3/434a2d09-5776-4168-b863-f3b0a736d19b.jpg?1547432701
Weatherlight,https://cards.scryfall.io/normal/front/4/3/434e1ba7-59b5-45c4-913b-4aeadeffd86f.jpg?1599767817
Cephalid Sage,https://cards.scryfall.io/normal/front/4/3/434e2ece-7b00-4ad1-9c35-cca16fbb002b.jpg?1562629528
Hex Parasite,https://cards.scryfall.io/normal/front/4/3/43502078-5349-4e29-8e7d-277654a9a71e.jpg?1562877073
"Jareth, Leonine Titan",https://cards.scryfall.io/normal/front/4/3/4351b9a4-0173-4373-9a0e-efdbf2d3bcc8.jpg?1580013716
Pain Seer,https://cards.scryfall.io/normal/front/4/3/4351fc8e-ba98-40ad-812a-d43d6db91859.jpg?1562544343
Syphon Essence,https://cards.scryfall.io/normal/front/4/3/435a2d31-ac2c-45aa-8369-6c2d6fbba4e4.jpg?1643588767
Vitalize,https://cards.scryfall.io/normal/front/4/3/435a4569-fa62-4e1a-b837-f68159cb270d.jpg?1562816929
Cleric of the Forward Order,https://cards.scryfall.io/normal/front/4/3/435b24ae-590f-4a79-8aeb-b006de6545ca.jpg?1675198771
Grove of the Burnwillows,https://cards.scryfall.io/normal/front/4/3/435cdb9a-ded1-4183-9118-5c26f168c20d.jpg?1570819422
Gorilla Titan,https://cards.scryfall.io/normal/front/4/3/435d9562-8f2b-43fe-ba21-8f5896378280.jpg?1562907333
Stern Judge,https://cards.scryfall.io/normal/front/4/3/436044d7-981c-4273-a0b4-6dd455608c47.jpg?1574250435
Ray of Command,https://cards.scryfall.io/normal/front/4/3/4361c600-7a97-46bf-8cc1-f3713d3c28ab.jpg?1562718799
Assemble the Legion,https://cards.scryfall.io/normal/front/4/3/43675ed7-ece1-4414-965e-9ebadcbf3dfb.jpg?1561824560
Dwarven Miner,https://cards.scryfall.io/normal/front/4/3/436a714e-3408-4fe6-b400-f7877829c556.jpg?1562908929
Speedway Fanatic,https://cards.scryfall.io/normal/front/4/3/436ce901-6ac6-4f8c-8ff0-18103f2642b8.jpg?1576382229
Night Brushwagg Ringmaster,https://cards.scryfall.io/normal/front/4/3/436e388d-7d48-41b8-8dcc-21ff3755feff.jpg?1675456965
Wanderer's Intervention,https://cards.scryfall.io/normal/front/4/3/43708ec9-a85a-4244-86b4-67b30b41d854.jpg?1654566557
Boon of Erebos,https://cards.scryfall.io/normal/front/4/3/4371083b-c300-4464-a7ea-6168db4e345c.jpg?1562817316
Sakura-Tribe Scout,https://cards.scryfall.io/normal/front/4/3/437123f4-bd37-4872-a950-463eaf8a2217.jpg?1593860766
Chromanticore,https://cards.scryfall.io/normal/front/4/3/4376c2bc-ab3b-45be-8b09-01af6a8e986d.jpg?1599766258
"Garruk, Apex Predator",https://cards.scryfall.io/normal/front/4/3/4377cc8a-c987-4089-bee4-5f4e883dbead.jpg?1561757007
Rakavolver,https://cards.scryfall.io/normal/front/4/3/43787e24-0b7d-4005-8db4-68544476bd34.jpg?1562910838
Reinforced Bulwark,https://cards.scryfall.io/normal/front/4/3/437a91e7-f98e-4ed8-9ab7-f4db62979f5b.jpg?1562703233
Scavenger Folk,https://cards.scryfall.io/normal/front/4/3/437d244a-fde1-459c-927f-52087fd9080f.jpg?1562910844
Response // Resurgence,https://cards.scryfall.io/normal/front/4/3/437d7378-fad5-496e-a264-d4ea3819ade1.jpg?1539134359
Kami of Fire's Roar,https://cards.scryfall.io/normal/front/4/3/4380118d-f209-446d-829b-3564796e0219.jpg?1562759387
Commandeer,https://cards.scryfall.io/normal/front/4/3/43836f8b-bf83-4d33-a244-c1713175dc28.jpg?1690000529
Haunter of Nightveil,https://cards.scryfall.io/normal/front/4/3/438683f5-adfa-42ae-a6fb-c4649a8a30ab.jpg?1562907360
Goblin War Paint,https://cards.scryfall.io/normal/front/4/3/4388e57e-0c87-4d66-a862-58261d76c5ac.jpg?1562611722
Kris Mage,https://cards.scryfall.io/normal/front/4/3/4389fbcd-182a-4cac-b14f-aa971948cf8e.jpg?1562380413
Might of Oaks,https://cards.scryfall.io/normal/front/4/3/438a324b-cf3e-4a0f-95c4-cd548586f7e5.jpg?1561978206
Plots That Span Centuries,https://cards.scryfall.io/normal/front/4/3/438cab33-ffb1-4fba-8c2a-2c91fd39b9a2.jpg?1677544412
Lose Hope,https://cards.scryfall.io/normal/front/4/3/438d7bf6-00f4-4c7e-b1a4-f7fd690d4788.jpg?1562876632
Darting Merfolk,https://cards.scryfall.io/normal/front/4/3/438e15f7-59bb-4047-af1f-ef92cc1866b8.jpg?1562380415
"Garruk, Unleashed",https://cards.scryfall.io/normal/front/4/3/439127e7-4eb4-4831-8220-3ecc5c01b58a.jpg?1596311621
Lurking Deadeye,https://cards.scryfall.io/normal/front/4/3/43925a8d-dd02-4907-929e-c015d678bb49.jpg?1591226858
Midnight Haunting,https://cards.scryfall.io/normal/front/4/3/4399dcc7-7684-4345-9f74-318c3ec9af82.jpg?1561940249
Manaplasm,https://cards.scryfall.io/normal/front/4/3/439d3e7e-7c4f-4e1e-a95d-7ef44972d515.jpg?1576383061
Ineffable Blessing,https://cards.scryfall.io/normal/front/4/3/439ecb6d-1ff3-4cba-9907-768a371eb660.jpg?1664309635
Zodiac Goat,https://cards.scryfall.io/normal/front/4/3/439f290a-7f28-467e-ac8d-6b454e2c8a68.jpg?1562544347
Kindred Dominance,https://cards.scryfall.io/normal/front/4/3/439f368c-44d7-4e44-bc4f-3944077ee594.jpg?1562253505
Githzerai Monk,https://cards.scryfall.io/normal/front/4/3/43a088ea-c397-4bdd-8779-59561ff73ec2.jpg?1674135037
Dermotaxi,https://cards.scryfall.io/normal/front/4/3/43a37428-e969-4c0c-8e1c-55d1adf9c171.jpg?1626099025
Ironclad Revolutionary,https://cards.scryfall.io/normal/front/4/3/43a5535b-b1d1-4648-aa72-4f64e9fcd95d.jpg?1576381694
Giant Slug,https://cards.scryfall.io/normal/front/4/3/43a612e5-a680-4c5b-8ce7-432a86240a6c.jpg?1562858710
Said // Done,https://cards.scryfall.io/normal/front/4/3/43ab3ed2-2b50-4488-a21f-60965222970a.jpg?1656606435
Tocatli Honor Guard,https://cards.scryfall.io/normal/front/4/3/43ab7699-89f0-4c00-8164-b86756cc4b88.jpg?1566582134
Conductive Current,https://cards.scryfall.io/normal/front/4/3/43adef3c-87f0-4db1-9fbb-017c96c815ff.jpg?1680465561
Youthful Scholar,https://cards.scryfall.io/normal/front/4/3/43ae8147-bf25-44f9-b75f-837b81ebe0de.jpg?1562785431
Agatha's Champion // Agatha's Champion,
Tide of War,https://cards.scryfall.io/normal/front/4/3/43b5bd60-87ed-41d2-bbcb-bd4a40a772c9.jpg?1562759393
Battle Hymn,https://cards.scryfall.io/normal/front/4/3/43b5d46e-7054-44f8-9a14-b412f2f0ab86.jpg?1592709025
Empyrial Archangel,https://cards.scryfall.io/normal/front/4/3/43b789ea-df50-49a5-bd64-3b74b4042f83.jpg?1562703229
Clot Sliver,https://cards.scryfall.io/normal/front/4/3/43b794b5-4fd4-404a-813a-11020fab0ddc.jpg?1562384459
"Lukka, Bound to Ruin",https://cards.scryfall.io/normal/front/4/3/43bade0c-3965-40e8-8f51-34594e7903d0.jpg?1675702527
Fell Horseman // Deathly Ride,https://cards.scryfall.io/normal/front/4/3/43bb3890-4013-48be-8cb5-54fd8fd8ec52.jpg?1692937645
Glimmervoid Basin,https://cards.scryfall.io/normal/front/4/3/43bb6932-90c5-4dee-847a-0c9977b0d270.jpg?1547434205
"Jinnie Fay, Jetmir's Second",https://cards.scryfall.io/normal/front/4/3/43bb8a14-28b5-425f-a9f5-8ab4b291d300.jpg?1675618534
Groom's Finery,https://cards.scryfall.io/normal/front/4/3/43bc65cf-4444-4db3-9bb3-a7d91e560470.jpg?1643589843
Volrath's Stronghold,https://cards.scryfall.io/normal/front/4/3/43bf015b-152e-4d67-b773-e75fb2487a32.jpg?1562596395
Thalia and The Gitrog Monster,https://cards.scryfall.io/normal/front/4/3/43c4eb73-7e50-4c22-8fa6-c770152ebdaf.jpg?1682348342
Militia Bugler,https://cards.scryfall.io/normal/front/4/3/43c5bf25-937c-4e17-9ed4-b4c4579fa9dc.jpg?1562301743
Lightning Stormkin,https://cards.scryfall.io/normal/front/4/3/43c6db4e-cc37-4473-b0f5-48d8a0b82f33.jpg?1592517542
Ambulatory Edifice,https://cards.scryfall.io/normal/front/4/3/43c9005c-0574-4b75-8dbf-0a6641c3ae33.jpg?1675957005
Incarnation Technique,https://cards.scryfall.io/normal/front/4/3/43cabf97-0e52-43ac-9ecf-049456b83a7c.jpg?1625982619
Border Guard,https://cards.scryfall.io/normal/front/4/3/43cc74c6-f0e5-443d-a2b3-4dcbf5858034.jpg?1562874059
A-Most Wanted,https://cards.scryfall.io/normal/front/4/3/43cdaf8e-1d2f-4443-b071-7fc500ea50ad.jpg?1681159109
Cryptic Serpent,https://cards.scryfall.io/normal/front/4/3/43d11a24-8abf-46ff-8cc6-57b8ac3013f6.jpg?1543674922
Flailing Drake,https://cards.scryfall.io/normal/front/4/3/43d246ac-1ca5-4c55-856c-4a83a4d638ab.jpg?1562053764
Burst of Energy,https://cards.scryfall.io/normal/front/4/3/43d590d2-cfa3-43d1-9e65-bc68b5a2a3ee.jpg?1562862800
Straw Golem,https://cards.scryfall.io/normal/front/4/3/43d62479-92ac-43e2-a3d3-b41dfe0fbb20.jpg?1562800516
Superior Numbers,https://cards.scryfall.io/normal/front/4/3/43d90914-ddfc-49c2-8e58-fdc3693040f2.jpg?1562718801
Chandra Ablaze,https://cards.scryfall.io/normal/front/4/3/43da8995-77da-4ec4-94a5-5e7932a3c969.jpg?1562611728
Shard Volley,https://cards.scryfall.io/normal/front/4/3/43db4810-078e-487a-afef-57cbc1db0cc7.jpg?1562878159
Grip of Amnesia,https://cards.scryfall.io/normal/front/4/3/43dc7e2a-5b9b-4f0f-8b2e-a7c7f847e1f1.jpg?1562629609
Deface,https://cards.scryfall.io/normal/front/4/3/43df9f41-944e-4cf3-ac80-524eadac221d.jpg?1584830848
Krovikan Mist,https://cards.scryfall.io/normal/front/4/3/43e09469-205d-4a60-821c-ceb7ae2e01be.jpg?1593274960
Tabaxi Toucaneers,https://cards.scryfall.io/normal/front/4/3/43e38761-70e0-4f6e-a4c2-7c9a17557d25.jpg?1674135300
Rowan's Talent,https://cards.scryfall.io/normal/front/4/3/43e4ca86-0ba5-457c-bd18-9c4cc63e47d3.jpg?1682207664
Traverse the Outlands,https://cards.scryfall.io/normal/front/4/3/43e5b269-14ef-4b47-8cca-92a132d9eea2.jpg?1626118040
Wing Commando,https://cards.scryfall.io/normal/front/4/3/43e640c3-02bb-453c-a609-05d8214e2e2e.jpg?1674420683
Angel's Mercy,https://cards.scryfall.io/normal/front/4/3/43e6d650-4e96-43a3-8b94-7f044d3b2f82.jpg?1562553058
"Gideon, the Oathsworn",https://cards.scryfall.io/normal/front/4/3/43e7331d-98b8-420f-a346-3f3521c3b258.jpg?1558667573
Soratami Savant,https://cards.scryfall.io/normal/front/4/3/43ea2db8-67c6-4bcd-8ba1-f620b8e8a8c4.jpg?1562759395
Triumph of Ferocity,https://cards.scryfall.io/normal/front/4/3/43eddb71-6743-4577-bbe8-086c164e9f4a.jpg?1562544353
Annex,https://cards.scryfall.io/normal/front/4/3/43f445aa-0e8c-4852-8d07-d9a2819a14a6.jpg?1675829161
Cemetery Gatekeeper // Cemetery Gatekeeper,
Hollow One,https://cards.scryfall.io/normal/front/4/3/43fe9c6d-4fa2-4f9a-9025-1bf12fe7ed9f.jpg?1562797493
Gaea's Anthem,https://cards.scryfall.io/normal/front/4/3/43febc63-597d-4392-b8ea-a00841148c45.jpg?1619398011
Spawning Pool,https://cards.scryfall.io/normal/front/4/3/43ffec42-57f7-4592-99ab-6284d59829a1.jpg?1562862802
Fortified Beachhead,https://cards.scryfall.io/normal/front/4/4/4400f20b-9280-426d-a432-512d8d7016ea.jpg?1675620396
"Naomi, Pillar of Order",https://cards.scryfall.io/normal/front/4/4/4400fd66-1a24-47fb-bc94-37e0aae0e610.jpg?1654568537
Bamboozle,https://cards.scryfall.io/normal/front/4/4/44012bb8-17b7-4b50-a796-662ef09bfc29.jpg?1562907424
Darksteel Colossus,https://cards.scryfall.io/normal/front/4/4/44012fb2-9dbc-408a-b84b-1302b442f699.jpg?1682696620
Assassin,https://cards.scryfall.io/normal/front/4/4/4401437c-23ea-44ac-a8e7-eb033e1d61eb.jpg?1572370679
"Lorcan, Warlock Collector",https://cards.scryfall.io/normal/front/4/4/44025434-b723-494c-a917-67216dc653c0.jpg?1632017505
Kithkin Healer,https://cards.scryfall.io/normal/front/4/4/44032574-a5bc-4366-af65-9824fd4302a2.jpg?1562346113
Flood of Tears,https://cards.scryfall.io/normal/front/4/4/440383de-d56a-47dd-ba8a-fae61f57f83b.jpg?1641601831
"Oloro, Ageless Ascetic",https://cards.scryfall.io/normal/front/4/4/440546e1-9e49-4db1-8dfd-0b9bae690221.jpg?1562544364
Ram Through,https://cards.scryfall.io/normal/front/4/4/44063a90-e4cf-4bcd-a128-792de15371a7.jpg?1689998782
Expedite,https://cards.scryfall.io/normal/front/4/4/44072f87-3a99-49dd-9709-85aa83d4819f.jpg?1562908723
Frankie Peanuts,https://cards.scryfall.io/normal/front/4/4/440c3e8b-d9c6-46cd-9f39-86db077fb89d.jpg?1583965356
Catacomb Crocodile,https://cards.scryfall.io/normal/front/4/4/440c53f0-7922-4e14-802d-d7a22f8fed85.jpg?1584830512
Cave-In,https://cards.scryfall.io/normal/front/4/4/440d9d26-f304-467d-af79-914cc65f082e.jpg?1562380418
"Haldir, Lórien Lieutenant",https://cards.scryfall.io/normal/front/4/4/440e5796-9264-4649-bf2f-58826dd0352c.jpg?1686964063
Daring Sleuth // Bearer of Overwhelming Truths,
Bedeck // Bedazzle,https://cards.scryfall.io/normal/front/4/4/4411a717-fda0-45f1-a8ba-618884de5ce2.jpg?1566527298
Bat Whisperer,https://cards.scryfall.io/normal/front/4/4/4412c901-0ec8-437a-9d1e-ce318bbe2b03.jpg?1634349505
Spinal Villain,https://cards.scryfall.io/normal/front/4/4/44134b59-af94-42a0-9696-2d0181ff7887.jpg?1559592566
Lurking Evil,https://cards.scryfall.io/normal/front/4/4/44154580-28f8-4b2f-88b7-528010816ddf.jpg?1562908736
Mystic Forge,https://cards.scryfall.io/normal/front/4/4/4415cd76-f953-455e-afb0-c0a0f150643f.jpg?1570653064
Abhorrent Overlord,https://cards.scryfall.io/normal/front/4/4/4415d050-7a76-4f8b-bf78-e33dd21fe4f1.jpg?1562817335
Preening Champion,https://cards.scryfall.io/normal/front/4/4/44178ece-af31-4a94-88bc-c9ce43bb4573.jpg?1682203361
Oona's Grace,https://cards.scryfall.io/normal/front/4/4/441aa75a-e0f1-43d1-836a-9788e9fd1be5.jpg?1580014057
Creative Technique,https://cards.scryfall.io/normal/front/4/4/441e8877-fa7e-45f3-bbb1-9581885e51fd.jpg?1625982916
Nesting Dragon,https://cards.scryfall.io/normal/front/4/4/44217db3-5fd8-4bb1-b004-60d8b179e5f4.jpg?1690001168
"Zhulodok, Void Gorger",https://cards.scryfall.io/normal/front/4/4/4424b9ec-70d8-4b32-931f-fac1516f8472.jpg?1690017582
Tahngarth's Glare,https://cards.scryfall.io/normal/front/4/4/442a4331-99ce-405e-b261-19b7f3375ddf.jpg?1562910980
Keening Stone,https://cards.scryfall.io/normal/front/4/4/442b8c31-f346-4984-9159-2dce6a7485ac.jpg?1562397514
Kingfisher,https://cards.scryfall.io/normal/front/4/4/442bc3ba-00b3-4616-a5b2-55524ff8a736.jpg?1562443756
Chef's Kiss // Chef's Kiss,
Bargain,https://cards.scryfall.io/normal/front/4/4/44330e87-dcd7-428a-8981-ad7209e37f3d.jpg?1562874061
Rimewind Cryomancer,https://cards.scryfall.io/normal/front/4/4/4433653d-5ba9-4cdb-8a0b-69026301bc6f.jpg?1593274990
Colossal Majesty,https://cards.scryfall.io/normal/front/4/4/44353b14-f3ab-4371-adb0-70e49dc6764b.jpg?1597377340
Concession Stand,https://cards.scryfall.io/normal/front/4/4/443739b2-22da-4ac8-907e-71a3b6c49a3f.jpg?1673915365
Nihiloor,https://cards.scryfall.io/normal/front/4/4/443d468d-3676-4fba-810c-ea342c520ab9.jpg?1632099578
The Fate of the Flammable,https://cards.scryfall.io/normal/front/4/4/443e311e-e78f-44ab-bb6d-f1f6227deed9.jpg?1562252463
Destined // Lead,https://cards.scryfall.io/normal/front/4/4/4442330b-23cf-410b-9e2b-7bd2f234a6e3.jpg?1671337656
Lorehold Command,https://cards.scryfall.io/normal/front/4/4/44494eff-8f41-4c80-8042-169a50c47f27.jpg?1628271510
Impending Disaster,https://cards.scryfall.io/normal/front/4/4/44497303-9686-4810-bf0f-876dd9696cab.jpg?1562862803
